,Direct,MinPrice,OutOrigin,OutDestination,OutboundCarrier,InboundCarrier,DepartureDate1,DepartureDate2,Distance,CPM,QuoteDateTime,MomondoLink,GoogleLink
474,False,150,CDG,RHO,Aegean Airlines,Aegean Airlines,2017-10-21 00:00:00,2017-10-24 00:00:00,1550.46235104461,4.837266764295788,2017-01-10 16:43:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=RHO&SDP0=21-10-2017&SO1=RHO&SD1=CDG&SDP1=24-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=RHO;d=2017-10-21;r=2017-10-24
475,True,152,CDG,RHO,Aegean Airlines,Aegean Airlines,2017-05-16 00:00:00,2017-05-23 00:00:00,1550.46235104461,4.901763654486398,2017-01-09 20:40:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=RHO&SDP0=16-05-2017&SO1=RHO&SD1=CDG&SDP1=23-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=RHO;d=2017-05-16;r=2017-05-23
481,False,558,CDG,GUA,,Air France,2017-03-08 00:00:00,2017-03-12 00:00:00,5599.9376630091665,4.9821983170090745,2017-01-11 00:17:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=GUA&SDP0=08-03-2017&SO1=GUA&SD1=CDG&SDP1=12-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=GUA;d=2017-03-08;r=2017-03-12
483,False,580,CDG,SAP,KLM,Air France,2017-03-29 00:00:00,2017-04-13 00:00:00,5439.366150462177,5.33150356085808,2017-01-01 13:28:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=SAP&SDP0=29-03-2017&SO1=SAP&SD1=CDG&SDP1=13-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=SAP;d=2017-03-29;r=2017-04-13
484,False,604,CDG,TGU,KLM,KLM,2017-04-04 00:00:00,2017-05-03 00:00:00,5479.382485495413,5.5115699770810025,2017-01-02 13:11:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=TGU&SDP0=04-04-2017&SO1=TGU&SD1=CDG&SDP1=03-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=TGU;d=2017-04-04;r=2017-05-03
499,False,399,CDG,CGK,Air Berlin,Etihad Airways,2017-06-01 00:00:00,2017-06-27 00:00:00,7177.799191686941,2.7794034727392964,2017-01-05 10:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=CGK&SDP0=01-06-2017&SO1=CGK&SD1=CDG&SDP1=27-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=CGK;d=2017-06-01;r=2017-06-27
500,False,608,CDG,DPS,China Southern,China Southern,2017-05-09 00:00:00,2017-05-28 00:00:00,7695.896986370215,3.950156824323375,2017-01-02 10:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=DPS&SDP0=09-05-2017&SO1=DPS&SD1=CDG&SDP1=28-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=DPS;d=2017-05-09;r=2017-05-28
506,False,668,CDG,SUB,Etihad Airways,Etihad Airways,2017-06-12 00:00:00,2017-07-10 00:00:00,7518.170180658738,4.442570359197896,2017-01-03 21:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=SUB&SDP0=12-06-2017&SO1=SUB&SD1=CDG&SDP1=10-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=SUB;d=2017-06-12;r=2017-07-10
526,False,442,CDG,BLR,Oman Air,Oman Air,2017-06-18 00:00:00,2017-07-13 00:00:00,4863.507886557072,4.544045268454334,2017-01-09 20:09:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=BLR&SDP0=18-06-2017&SO1=BLR&SD1=CDG&SDP1=13-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=BLR;d=2017-06-18;r=2017-07-13
528,False,353,CDG,BOM,Air Berlin,Etihad Airways,2017-04-05 00:00:00,2017-04-22 00:00:00,4346.862252029171,4.060400117754077,2017-01-11 22:51:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=BOM&SDP0=05-04-2017&SO1=BOM&SD1=CDG&SDP1=22-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=BOM;d=2017-04-05;r=2017-04-22
531,False,576,CDG,CCU,Jet Airways,Jet Airways,2017-09-05 00:00:00,2017-09-25 00:00:00,4871.372097246202,5.912091998942291,2017-01-12 14:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=CCU&SDP0=05-09-2017&SO1=CCU&SD1=CDG&SDP1=25-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=CCU;d=2017-09-05;r=2017-09-25
533,False,402,CDG,COK,Air Berlin,Etihad Airways,2017-04-15 00:00:00,2017-05-15 00:00:00,4961.143132791585,4.051485607650657,2017-01-08 21:32:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=COK&SDP0=15-04-2017&SO1=COK&SD1=CDG&SDP1=15-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=COK;d=2017-04-15;r=2017-05-15
536,False,346,CDG,DEL,Air Berlin,Etihad Airways,2017-09-05 00:00:00,2017-09-11 00:00:00,4080.682752797691,4.239486636921046,2017-01-06 22:23:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=DEL&SDP0=05-09-2017&SO1=DEL&SD1=CDG&SDP1=11-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=DEL;d=2017-09-05;r=2017-09-11
537,False,459,CDG,GOI,,,2017-09-07 00:00:00,2017-09-17 00:00:00,4576.922577544088,5.014286261384532,2017-01-04 00:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=GOI&SDP0=07-09-2017&SO1=GOI&SD1=CDG&SDP1=17-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=GOI;d=2017-09-07;r=2017-09-17
538,False,441,CDG,HYD,Oman Air,Oman Air,2017-03-14 00:00:00,2017-03-21 00:00:00,4691.845737483477,4.699643004850104,2017-01-09 22:39:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=HYD&SDP0=14-03-2017&SO1=HYD&SD1=CDG&SDP1=21-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=HYD;d=2017-03-14;r=2017-03-21
544,False,438,CDG,JAI,Jet Airways,Jet Airways,2017-06-14 00:00:00,2017-06-21 00:00:00,4104.579276286455,5.335504207830439,2016-12-18 01:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=JAI&SDP0=14-06-2017&SO1=JAI&SD1=CDG&SDP1=21-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=JAI;d=2017-06-14;r=2017-06-21
547,False,346,CDG,MAA,Etihad Airways,Air Berlin,2017-09-13 00:00:00,2017-09-19 00:00:00,4985.740481983313,3.4698958083590647,2017-01-09 14:34:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=MAA&SDP0=13-09-2017&SO1=MAA&SD1=CDG&SDP1=19-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=MAA;d=2017-09-13;r=2017-09-19
552,False,564,CDG,TRV,Gulf Air,Gulf Air,2017-03-12 00:00:00,2017-03-21 00:00:00,5071.092792598203,5.560931569061581,2017-01-05 16:39:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=TRV&SDP0=12-03-2017&SO1=TRV&SD1=CDG&SDP1=21-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=TRV;d=2017-03-12;r=2017-03-21
569,False,193,CDG,IKA,Ukraine International,Ukraine International,2017-06-30 00:00:00,2017-09-08 00:00:00,2607.5108859197826,3.700847445013072,2016-12-31 06:56:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=IKA&SDP0=30-06-2017&SO1=IKA&SD1=CDG&SDP1=08-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=IKA;d=2017-06-30;r=2017-09-08
570,True,302,CDG,IKA,Mahan Air,Mahan Air,2017-05-01 00:00:00,2017-05-31 00:00:00,2607.5108859197826,5.790963359554134,2017-01-02 22:27:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=IKA&SDP0=01-05-2017&SO1=IKA&SD1=CDG&SDP1=31-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=IKA;d=2017-05-01;r=2017-05-31
575,True,150,CDG,KEF,WOW air,WOW air,2017-03-30 00:00:00,2017-04-05 00:00:00,1392.9332313476352,5.384321251883623,2017-01-04 22:09:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=KEF&SDP0=30-03-2017&SO1=KEF&SD1=CDG&SDP1=05-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=KEF;d=2017-03-30;r=2017-04-05
578,False,110,CDG,BDS,Alitalia,Alitalia,2017-06-13 00:00:00,2017-06-27 00:00:00,947.1958781992445,5.806613105682312,2017-01-10 07:13:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=CDG&SD0=BDS&SDP0=13-06-2017&SO1=BDS&SD1=CDG&SDP1=27-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=CDG;t=BDS;d=2017-06-13;r=2017-06-27
